epoch,train_loss,val_loss
1,973.6280822753906,
2,110.53827857971191,
3,8.859977722167969,
4,7.390149474143982,
5,6.960269331932068,6.309748649597168
6,6.57800817489624,
7,6.926019191741943,
8,6.6823930740356445,
9,6.683325529098511,
10,6.596946835517883,6.2111334800720215
11,6.712415933609009,
12,6.6388654708862305,
13,6.653246641159058,
14,6.671243667602539,
15,6.628005862236023,6.43834924697876
16,6.616806626319885,
17,6.741312265396118,
18,6.673317313194275,
19,6.664448142051697,
20,6.686839580535889,6.258145809173584
21,6.6563942432403564,
22,6.647685885429382,
23,6.680648565292358,
24,6.627068877220154,
25,6.672085642814636,6.3570146560668945
26,6.638897657394409,
27,6.618252277374268,
28,6.654899716377258,
29,6.683503985404968,
30,6.674671649932861,6.330663681030273
31,6.669697284698486,
32,6.617957592010498,
33,6.60879111289978,
34,6.626316547393799,
35,6.6168975830078125,6.324193954467773
36,6.692506313323975,
37,6.655696511268616,
38,6.639880537986755,
39,6.725462198257446,
40,6.660603165626526,6.472956657409668
41,6.619821906089783,
42,6.614996790885925,
43,6.612200975418091,
44,6.691250920295715,
45,6.743310213088989,6.319945335388184
46,6.694684267044067,
47,6.647218704223633,
48,6.655332684516907,
49,6.602280616760254,
50,6.663201212882996,6.339409351348877
51,6.631065011024475,
52,6.74004328250885,
53,6.684422850608826,
54,6.630837678909302,
55,6.689937591552734,6.352258682250977
56,6.613070607185364,
57,6.652255654335022,
58,6.635135293006897,
59,6.653842329978943,
60,6.656538248062134,6.293936729431152
61,6.624188542366028,
62,6.667240738868713,
63,6.642256498336792,
64,6.6244940757751465,
65,6.6115992069244385,6.265710830688477
66,6.647366762161255,
67,6.6204750537872314,
68,6.6105263233184814,
69,6.582308411598206,
70,6.713107585906982,6.283464431762695
71,6.655470132827759,
72,6.62969696521759,
73,6.61802077293396,
74,6.602340817451477,
75,6.620157837867737,6.28570032119751
