"","NVDA","MSFT","PG","CAT","WMT","AMZN","EURUSD","GBPUSD","GBPCNY","USDZAR","GBPZAR","EURZAR"
"2016-06-20",1.16749179363251,44.6219062805176,64.5938949584961,61.3362236022949,20.1328067779541,35.7005004882812,1.1332,1.4623,9.661,14.9341,21.8829,16.9419
"2016-06-21",1.16037321090698,45.6200294494629,64.881721496582,61.3843803405762,20.2347469329834,35.7910003662109,1.1314,1.4751,9.6558,14.696,21.6451,16.6499
"2016-06-22",1.15939104557037,45.4417915344238,65.0061645507812,61.3362236022949,20.316858291626,35.5299987792969,1.1283,1.4679,9.6567,14.7195,21.5854,16.5925
"2016-06-23",1.19032108783722,46.2616958618164,65.5039901733398,62.7727432250977,20.4159679412842,36.1040000915527,1.1389,1.4892,9.7282,14.5034,21.4287,16.4374
"2016-06-24",1.12256979942322,44.408016204834,63.9871826171875,58.6076622009277,20.3763236999512,34.9480018615723,1.1066,1.3703,9.0103,14.921,20.6171,16.6347
"2016-06-27",1.1105409860611,43.1603469848633,63.1859703063965,57.2835121154785,20.2460746765137,34.568000793457,1.0998,1.321,8.7436,15.1128,20.2496,16.7125
"2016-06-28",1.12674283981323,44.0604515075684,64.1427230834961,58.1983795166016,20.248908996582,35.3974990844727,1.1073,1.334,8.8525,15.1829,20.2464,16.8113
"2016-06-29",1.14515352249146,45.0407676696777,65.2706298828125,59.5706939697266,20.5179080963135,35.7799987792969,1.109,1.3422,8.9801,15.03,20.1275,16.6277
"2016-06-30",1.15399098396301,45.6022109985352,65.8618011474609,60.8386650085449,20.676477432251,35.7809982299805,1.1102,1.3488,8.9249,14.7626,19.8676,16.4116
"2016-07-01",1.14539921283722,45.5932960510254,65.9473876953125,61.3522644042969,20.6170215606689,36.2840003967285,1.1135,1.3288,8.8305,14.683,19.5475,16.3121
"2016-07-05",1.16233706474304,45.6022109985352,66.4607620239258,59.6910781860352,20.7104606628418,36.4049987792969,1.1146,1.316,8.7069,14.7581,19.4343,16.4642
"2016-07-06",1.16970145702362,45.789363861084,66.141845703125,60.0522117614746,20.903003692627,36.880500793457,1.1069,1.2981,8.6201,14.8785,19.255,16.4645
"2016-07-07",1.20014011859894,45.789363861084,65.9862899780273,60.2287635803223,20.8208961486816,36.828498840332,1.108,1.3031,8.6373,14.6074,18.9648,16.1908
"2016-07-08",1.2482545375824,46.609260559082,66.7174758911133,62.090576171875,20.908670425415,37.2905006408691,1.107,1.2983,8.6674,14.727,19.0501,16.3079
"2016-07-11",1.27697503566742,46.8677101135254,66.701904296875,62.435676574707,20.9709606170654,37.6889991760254,1.1049,1.2981,8.6882,14.6031,18.8205,16.1146
